YOU,Champions Tour 2024: China Kickoff,Playoffs,0.97,0.90,0.07
YOU,Champions Tour 2024: China Stage 1,All Stages,0.97,1.03,-0.06
YOU,Champions Tour 2024: China Stage 1,Playoffs,0.90,0.97,-0.07
YOU,Champions Tour 2024: China Stage 1,Regular Season,1.05,0.90,0.15
Yuicaw,Champions Tour 2024: China Kickoff,Group Stage,0.98,1.29,-0.31
Yuicaw,Champions Tour 2024: China Stage 1,All Stages,1.02,1.01,0.01
Yuicaw,Champions Tour 2024: China Stage 1,Regular Season,1.02,0.98,0.04
Yuicaw,Champions Tour 2024: China Stage 2,All Stages,1.29,1.02,0.27
Yuicaw,Champions Tour 2024: China Stage 2,Regular Season,1.30,1.02,0.28
yuran,Champions Tour 2024: Pacific Kickoff,Group Stage,0.97,0.67,0.30
yuran,Champions Tour 2024: Pacific Kickoff,Play-Ins,0.57,0.97,-0.40
yuran,Champions Tour 2024: Pacific Stage 1,All Stages,1.00,0.91,0.09
yuran,Champions Tour 2024: Pacific Stage 1,Regular Season,1.00,0.57,0.43
yuran,Champions Tour 2024: Pacific Stage 2,All Stages,0.67,1.00,-0.33
yuran,Champions Tour 2024: Pacific Stage 2,Regular Season,0.67,1.00,-0.33
Z1yan,Champions Tour 2024: China Stage 2,Playoffs,0.94,1.09,-0.15
Z1yan,Champions Tour 2024: China Stage 2,Regular Season,1.12,0.94,0.18
zekken,Champions Tour 2024: Americas Kickoff,Group Stage,1.27,1.17,0.10
zekken,Champions Tour 2024: Americas Kickoff,Play-Ins,1.17,1.19,-0.02
zekken,Champions Tour 2024: Americas Kickoff,Playoffs,1.20,1.17,0.03
zekken,Champions Tour 2024: Americas Stage 1,All Stages,1.10,1.21,-0.11
zekken,Champions Tour 2024: Americas Stage 1,Regular Season,1.08,1.20,-0.12
zekken,Champions Tour 2024: Americas Stage 2,All Stages,1.15,1.10,0.05
zekken,Champions Tour 2024: Americas Stage 2,Playoffs,1.05,1.20,-0.15
zekken,Champions Tour 2024: Americas Stage 2,Regular Season,1.22,1.08,0.14
zekken,Champions Tour 2024: Masters Madrid,All Stages,1.21,1.15,0.06
zekken,Champions Tour 2024: Masters Madrid,Playoffs,1.18,1.05,0.13
zekken,Champions Tour 2024: Masters Madrid,Swiss Stage,1.31,1.22,0.09
zekken,Valorant Champions 2024,All Stages,1.17,1.21,-0.04
zekken,Valorant Champions 2024,Group Stage,1.19,1.27,-0.08
zekken,Valorant Champions 2024,Playoffs,1.20,1.18,0.02
Zellsis,Champions Tour 2024: Americas Kickoff,Group Stage,0.96,0.93,0.03
Zellsis,Champions Tour 2024: Americas Kickoff,Play-Ins,1.26,1.02,0.24
Zellsis,Champions Tour 2024: Americas Kickoff,Playoffs,1.03,1.26,-0.23
Zellsis,Champions Tour 2024: Americas Stage 1,All Stages,0.99,1.05,-0.06
Zellsis,Champions Tour 2024: Americas Stage 1,Regular Season,1.04,0.83,0.21
Zellsis,Champions Tour 2024: Americas Stage 2,All Stages,1.10,0.99,0.11
Zellsis,Champions Tour 2024: Americas Stage 2,Playoffs,0.79,1.03,-0.24
Zellsis,Champions Tour 2024: Americas Stage 2,Regular Season,1.19,1.04,0.15
Zellsis,Champions Tour 2024: Masters Madrid,All Stages,0.93,1.10,-0.17
Zellsis,Champions Tour 2024: Masters Madrid,Playoffs,0.90,0.79,0.11
Zellsis,Champions Tour 2024: Masters Madrid,Swiss Stage,1.03,1.19,-0.16
Zellsis,Valorant Champions 2024,All Stages,0.93,0.93,0.00
Zellsis,Valorant Champions 2024,Group Stage,1.02,0.96,0.06
Zellsis,Valorant Champions 2024,Playoffs,0.83,0.90,-0.07
Zest,Champions Tour 2024: Pacific Stage 1,Regular Season,0.90,0.85,0.05
Zest,Champions Tour 2024: Pacific Stage 2,All Stages,0.85,0.90,-0.05
Zest,Champions Tour 2024: Pacific Stage 2,Regular Season,0.84,0.90,-0.06
ZmjjKK,Champions Tour 2024: China Kickoff,Group Stage,1.06,1.20,-0.14
ZmjjKK,Champions Tour 2024: China Kickoff,Playoffs,1.20,1.01,0.19
ZmjjKK,Champions Tour 2024: China Stage 1,All Stages,1.35,1.15,0.20
ZmjjKK,Champions Tour 2024: China Stage 1,Playoffs,1.30,1.20,0.10
ZmjjKK,Champions Tour 2024: China Stage 1,Regular Season,1.37,1.34,0.03
ZmjjKK,Champions Tour 2024: China Stage 2,All Stages,1.25,1.35,-0.10
ZmjjKK,Champions Tour 2024: China Stage 2,Playoffs,1.18,1.30,-0.12
ZmjjKK,Champions Tour 2024: China Stage 2,Regular Season,1.32,1.37,-0.05
ZmjjKK,Champions Tour 2024: Masters Madrid,All Stages,1.08,1.25,-0.17
ZmjjKK,Champions Tour 2024: Masters Madrid,Swiss Stage,1.08,1.32,-0.24
ZmjjKK,Champions Tour 2024: Masters Shanghai,All Stages,0.91,1.08,-0.17
ZmjjKK,Champions Tour 2024: Masters Shanghai,Playoffs,0.91,1.18,-0.27
ZmjjKK,Valorant Champions 2024,All Stages,1.20,0.91,0.29
ZmjjKK,Valorant Champions 2024,Group Stage,1.01,1.06,-0.05
ZmjjKK,Valorant Champions 2024,Playoffs,1.34,0.91,0.43
Zyppan,Champions Tour 2024: EMEA Kickoff,Group Stage,1.42,0.88,0.54
Zyppan,Champions Tour 2024: EMEA Kickoff,Playoffs,0.89,1.42,-0.53
Zyppan,Champions Tour 2024: EMEA Stage 1,All Stages,1.01,1.23,-0.22
Zyppan,Champions Tour 2024: EMEA Stage 1,Playoffs,1.06,0.89,0.17
Zyppan,Champions Tour 2024: EMEA Stage 1,Regular Season,1.01,0.96,0.05
Zyppan,Champions Tour 2024: EMEA Stage 2,All Stages,0.88,1.01,-0.13
Zyppan,Champions Tour 2024: EMEA Stage 2,Playoffs,0.96,1.06,-0.10
Zyppan,Champions Tour 2024: EMEA Stage 2,Regular Season,0.86,1.01,-0.15
